"ProlificID","condition","duration.seconds","Consent","Catch","RMTE_P","RMTE1","RMTE2","RMTE3","RMTE4","RMTE5","RMTE6","RMTE7","RMTE8","RMTE9","RMTE10","RMTE11","RMTE12","RMTE13","RMTE14","RMTE15","RMTE16","RMTE17","RMTE18","RMTE19","RMTE20","RMTE21","RMTE22","RMTE23","RMTE24","RMTE25","RMTE26","RMTE27","RMTE28","RMTE29","RMTE30","RMTE31","RMTE32","RMTE33","RMTE34","RMTE35","RMTE36","confidence_level","sex_arousal","happy","sadness","bored","attentionCheck_blank","attentionCheck_yes","Age","Gender","sexual_orientation","sexual_orientation_3_TEXT","health_symptoms","Comments","rand_order","firstClip","emotions_DO","duration.minutes","duration_z","RMTE_P_correct","RMTE1_crct","RMTE2_crct","RMTE3_crct","RMTE4_crct","RMTE5_crct","RMTE6_crct","RMTE7_crct","RMTE8_crct","RMTE9_crct","RMTE10_crct","RMTE11_crct","RMTE12_crct","RMTE13_crct","RMTE14_crct","RMTE15_crct","RMTE16_crct","RMTE17_crct","RMTE18_crct","RMTE19_crct","RMTE20_crct","RMTE21_crct","RMTE22_crct","RMTE23_crct","RMTE24_crct","RMTE25_crct","RMTE26_crct","RMTE27_crct","RMTE28_crct","RMTE29_crct","RMTE30_crct","RMTE31_crct","RMTE32_crct","RMTE33_crct","RMTE34_crct","RMTE35_crct","RMTE36_crct","RMET_mean_all","RMTE_P_gender","RMTE1_gender","RMTE2_gender","RMTE3_gender","RMTE4_gender","RMTE5_gender","RMTE6_gender","RMTE7_gender","RMTE8_gender","RMTE9_gender","RMTE10_gender","RMTE11_gender","RMTE12_gender","RMTE13_gender","RMTE14_gender","RMTE15_gender","RMTE16_gender","RMTE17_gender","RMTE18_gender","RMTE19_gender","RMTE20_gender","RMTE21_gender","RMTE22_gender","RMTE23_gender","RMTE24_gender","RMTE25_gender","RMTE26_gender","RMTE27_gender","RMTE28_gender","RMTE29_gender","RMTE30_gender","RMTE31_gender","RMTE32_gender","RMTE33_gender","RMTE34_gender","RMTE35_gender","RMTE36_gender","TV","sex_arousal_c","sex_arousal_Z"
"614212bd2cbec93161aaa5b7","Disclaimer-notsexual",776,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","friendly","despondent","preoccupied","insisting","flirtatious","sceptical","anticipating","depressed","contemplative","thoughtful","affectionate","decisive","tentative","friendly","fantasizing","preoccupied","contented","pensive","interested","anxious","cautious","contented","reflective","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",7,1,6,1,3,"","yes",28,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","happy|bored|sex_arousal|sadness",12.9333333333333,-0.151830860543589,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0.777777777777778,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.877703749592664
"5f33ff8e16dac32741bf2b90","Disclaimer-notsexual",802,"Yes","20","panicked","playful","terrified","desire","insisting","worried","fantasizing","uneasy","relieved","preoccupied","cautious","regretful","sceptical","decisive","accusing","flustered","thoughtful","affectionate","aghast","tentative","friendly","fantasizing","imploring","contented","hostile","incredulous","hostile","cautious","affectionate","reflective","disappointed","ashamed","serious","concerned","distrustful","contemplative","suspicious",7,1,6,2,5,"","yes",21,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","sadness|bored|happy|sex_arousal",13.3666666666667,-0.0648218558899081,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0.611111111111111,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.877703749592664
"5bc9e924e642db0001d3a1c5","Disclaimer-notsexual",784,"Yes","20","hateful","playful","terrified","desire","insisting","worried","fantasizing","uneasy","despondent","preoccupied","cautious","regretful","sceptical","anticipating","accusing","contemplative","thoughtful","doubtful","amused","tentative","friendly","fantasizing","preoccupied","curious","iIrritated","panicked","alarmed","cautious","interested","reflective","flirtatious","confident","alarmed","concerned","aghast","puzzled","suspicious",8,1,6,1,4,"","yes",24,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","happy|bored|sex_arousal|sadness",13.0666666666667,-0.125058859111687,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0.75,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.877703749592664
"5bf7290ed5ec8200015d07e7","Disclaimer-notsexual",870,"Yes","20","panicked","playful","upset","convinced","insisting","worried","fantasizing","uneasy","despondent","preoccupied","insisting","flirtatious","sceptical","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",5,5,5,1,1,"","yes",46,"Male","Heterosexual or straight","","No","Love Mad Men so it was nice to see that clip again!",", madMen, modernFamily","madmenClip","sex_arousal|sadness|happy|bored",14.5,0.162740156281258,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.916666666666667,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male","familiar",2.48223350253807,1.39148155423227
"5c3f9ae8ef1d0d0001b2d5e4","Disclaimer-notsexual",916,"Yes","20","panicked","playful","terrified","desire","amused","worried","fantasizing","friendly","despondent","preoccupied","cautious","flirtatious","sceptical","anticipating","accusing","amused","thoughtful","affectionate","decisive","sarcastic","friendly","fantasizing","preoccupied","contented","iIrritated","interested","alarmed","cautious","contented","reflective","flirtatious","confident","serious","concerned","baffled","nervous","suspicious",8,3,5,1,2,"","yes",33,"Male","Heterosexual or straight","","No","All good cheers",", madMen, modernFamily","madmenClip","sadness|bored|sex_arousal|happy",15.2666666666667,0.316679164514695,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0.666666666666667,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,0.482233502538071,0.256888902319804
"561021e87ffc8a0005811358","Disclaimer-notsexual",940,"Yes","20","panicked","playful","annoyed","convinced","insisting","irritated","fantasizing","uneasy","despondent","preoccupied","insisting","regretful","indifferent","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","concerned","baffled","nervous","suspicious",7,1,4,1,1,"","yes",47,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","sex_arousal|sadness|bored|happy",15.6666666666667,0.3969951688104,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.833333333333333,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.877703749592664
"60243c357e64550d96eb47f6","Disclaimer-notsexual",1173,"Yes","20","panicked","playful","arrogant","desire","insisting","worried","impatient","uneasy","despondent","preoccupied","cautious","regretful","indifferent","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","grateful","friendly","fantasizing","preoccupied","curious","pensive","interested","hostile","cautious","affectionate","irritated","flirtatious","joking","serious","concerned","baffled","nervous","suspicious",5,4,7,5,3,"","yes",36,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","bored|sex_arousal|sadness|happy",19.55,1.17672971051454,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0.75,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,1.48223350253807,0.824185228276038
"612dcfb8c22343ecae65b26b","Disclaimer-notsexual",1214,"Yes","20","panicked","playful","upset","desire","relaxed","worried","impatient","uneasy","despondent","hostile","cautious","flirtatious","sceptical","anticipating","accusing","contemplative","thoughtful","aghast","aghast","sarcastic","friendly","fantasizing","preoccupied","curious","iIrritated","interested","anxious","arrogant","affectionate","reflective","flirtatious","confident","serious","concerned","distrustful","insisting","suspicious",5,2,7,1,1,"","yes",47,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","happy|bored|sex_arousal|sadness",20.2333333333333,1.31393621785304,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0.638888888888889,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-0.517766497461929,-0.31040742363643
"558996f2fdf99b7ae47f5ed2","Disclaimer-notsexual",643,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","uneasy","despondent","preoccupied","cautious","regretful","sceptical","shy","accusing","contemplative","thoughtful","doubtful","bored","grateful","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",7,4,5,1,3,"","yes",35,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","bored|sex_arousal|happy|sadness",10.7166666666667,-0.596915384348959,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.916666666666667,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,1.48223350253807,0.824185228276038
"60a80b94d69f431bebf939e9","Disclaimer-sexual",842,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","uneasy","despondent","preoccupied","cautious","regretful","sceptical","anticipating","accusing","contemplative","thoughtful","playful","decisive","sarcastic","friendly","fantasizing","preoccupied","curious","pensive","interested","hostile","cautious","interested","impatient","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",6,3,5,3,7,"","Yes",24,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","bored|happy|sadness|sex_arousal",14.0333333333333,0.0690381512696016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.888888888888889,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,0.482233502538071,0.297792200406118
"5f622fbe1fbbd21051cb28b3","Disclaimer-sexual",839,"Yes","20","panicked","playful","upset","desire","relaxed","worried","fantasizing","uneasy","despondent","preoccupied","insisting","regretful","sceptical","anticipating","accusing","contemplative","thoughtful","playful","decisive","grateful","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","interested","impatient","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",7,5,6,2,1,"","yes",40,"Male","Heterosexual or straight","","No","Couldn't tell if the first clip was a comedy sketch with the laugh track taken out, or meant to be tongue-in-cheek! Second clip much more subtle and nuanced, though that is perhaps to be expected from 'Mad Men'.",", modernFamily, madMen","modernClip","sadness|sex_arousal|bored|happy",13.9833333333333,0.0589986507326384,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.861111111111111,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male","familiar",2.48223350253807,1.45094497644683
"55ba0babfdf99b09bd1bec17","Disclaimer-sexual",1009,"Yes","20","arrogant","playful","upset","desire","insisting","sarcastic","fantasizing","uneasy","despondent","preoccupied","cautious","regretful","sceptical","shy","accusing","contemplative","thoughtful","doubtful","decisive","grateful","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","interested","reflective","flirtatious","dispirited","serious","concerned","distrustful","nervous","ashamed",7,5,6,2,2,"","yes",41,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","bored|happy|sex_arousal|sadness",16.8166666666667,0.627903681160555,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.861111111111111,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,2.48223350253807,1.45094497644683
"5ddec6639d9e30e4185d5986","Disclaimer-sexual",521,"Yes","20","panicked","playful","upset","desire","joking","worried","fantasizing","dispirited","shy","horrified","cautious","regretful","sceptical","anticipating","accusing","encouraging","sympathetic","affectionate","decisive","tentative","friendly","fantasizing","preoccupied","defiant","iIrritated","incredulous","hostile","cautious","interested","impatient","grateful","confident","serious","guilty","baffled","contemplative","suspicious",7,2,7,4,5,"","yes",26,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","sex_arousal|bored|sadness|happy",8.68333333333333,-1.00518840618546,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0.611111111111111,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-0.517766497461929,-0.278784187614238
"5a7622caf49c9a0001f2f7a8","Disclaimer-sexual",693,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","uneasy","despondent","preoccupied","cautious","amused","sceptical","anticipating","accusing","contemplative","thoughtful","affectionate","decisive","tentative","friendly","fantasizing","imploring","defiant","pensive","interested","anxious","cautious","affectionate","reflective","flirtatious","dispirited","serious","concerned","distrustful","nervous","suspicious",5,1,3,4,7,"","yes",37,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","sadness|bored|happy|sex_arousal",11.55,-0.429590375399572,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0.833333333333333,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"57e0553a6c447e000116adfd","Disclaimer-sexual",810,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","uneasy","despondent","preoccupied","cautious","amused","indifferent","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","insisting","suspicious",3,3,6,4,7,"","yes",35,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","happy|sadness|sex_arousal|bored",13.5,-0.0380498544580061,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.916666666666667,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,0.482233502538071,0.297792200406118
"5b6847f1699a3f000132404f","Disclaimer-sexual",484,"Yes","20","panicked","playful","annoyed","desire","insisting","worried","fantasizing","friendly","despondent","preoccupied","bored","amused","indifferent","decisive","accusing","contemplative","thoughtful","affectionate","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","reassuring","affectionate","reflective","flirtatious","confident","serious","concerned","baffled","nervous","suspicious",7,1,3,2,6,"","yes",24,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","bored|sex_arousal|happy|sadness",8.06666666666667,-1.12900891280801,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0.722222222222222,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"559bbbdafdf99b7ce19d5b3d","Disclaimer-sexual",509,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","uneasy","despondent","preoccupied","cautious","amused","sceptical","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","arrogant","friendly","fantasizing","preoccupied","defiant","pensive","interested","anxious","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","insisting","suspicious",8,6,4,5,1,"","yes",37,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","bored|happy|sadness|sex_arousal",8.48333333333333,-1.04534640833332,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.888888888888889,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,3.48223350253807,2.02752136446719
"5ed78086c5fc2f0411bf8b86","Disclaimer-sexual",572,"Yes","20","panicked","playful","upset","desire","insisting","sarcastic","fantasizing","friendly","relieved","preoccupied","insisting","regretful","sceptical","decisive","accusing","contemplative","thoughtful","aghast","decisive","sarcastic","horrified","fantasizing","imploring","curious","hostile","interested","shy","cautious","affectionate","reflective","flirtatious","joking","bewildered","guilty","baffled","contemplative","indecisive",6,1,2,2,6,"","yes",21,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sex_arousal|bored|happy|sadness",9.53333333333333,-0.834516897057089,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0.472222222222222,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"60653a1920d001e3d73320a6","Disclaimer-sexual",556,"Yes","20","panicked","playful","terrified","desire","insisting","worried","fantasizing","uneasy","shy","preoccupied","insisting","regretful","indifferent","shy","accusing","contemplative","thoughtful","playful","decisive","tentative","friendly","fantasizing","preoccupied","contented","hostile","incredulous","anxious","cautious","affectionate","reflective","flirtatious","ashamed","alarmed","guilty","distrustful","contemplative","nervous",6,1,6,2,4,"","Yes",23,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","happy|sadness|bored|sex_arousal",9.26666666666667,-0.888060899920893,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0.555555555555556,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"614c6f6d59ee1549ff1f493e","Disclaimer-sexual",553,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","uneasy","despondent","preoccupied","bored","regretful","indifferent","anticipating","irritated","contemplative","thoughtful","affectionate","amused","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","arrogant","interested","reflective","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",6,1,3,4,3,"","yes",43,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","happy|bored|sex_arousal|sadness",9.21666666666667,-0.898100400457856,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.833333333333333,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"5b4e147ad4c93b00019c9e01","Disclaimer-sexual",601,"Yes","20","panicked","playful","upset","desire","relaxed","worried","fantasizing","friendly","despondent","preoccupied","insisting","amused","indifferent","anticipating","accusing","contemplative","thoughtful","affectionate","decisive","tentative","friendly","fantasizing","grateful","contented","pensive","interested","anxious","reassuring","affectionate","reflective","flirtatious","confident","serious","fantasizing","baffled","nervous","suspicious",5,1,3,1,7,"","yes",36,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","sadness|bored|happy|sex_arousal",10.0166666666667,-0.737468391866444,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0.638888888888889,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"6148a6b1c5fe7195b0fb3bb4","Disclaimer-sexual",491,"Yes","20","panicked","comforting","upset","desire","insisting","worried","fantasizing","uneasy","despondent","preoccupied","cautious","regretful","sceptical","anticipating","irritated","amused","thoughtful","aghast","decisive","tentative","dominant","fantasizing","imploring","curious","pensive","incredulous","shy","cautious","interested","impatient","flirtatious","confident","alarmed","guilty","distrustful","contemplative","suspicious",6,2,5,1,4,"","yes",28,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","happy|sex_arousal|bored|sadness",8.18333333333333,-1.1055834115551,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0.638888888888889,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-0.517766497461929,-0.278784187614238
"5d1e3a4851bab9000116226f","Disclaimer-sexual",617,"Yes","20","panicked","playful","upset","desire","insisting","worried","impatient","uneasy","despondent","preoccupied","cautious","regretful","indifferent","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","anxious","arrogant","interested","reflective","disappointed","dispirited","serious","concerned","distrustful","nervous","suspicious",7,1,6,3,3,"","yes",41,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sex_arousal|bored|sadness|happy",10.2833333333333,-0.68392438900264,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0.833333333333333,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
"5feb31a4fef4d1b519e1cfc5","Disclaimer-sexual",577,"Yes","20","panicked","playful","annoyed","desire","insisting","sarcastic","fantasizing","friendly","despondent","preoccupied","cautious","regretful","sceptical","anticipating","accusing","contemplative","thoughtful","aghast","decisive","tentative","guilty","fantasizing","insisting","defiant","pensive","interested","alarmed","arrogant","interested","impatient","hostile","confident","serious","concerned","distrustful","contemplative","suspicious",6,5,2,3,6,"","yes",33,"Male","Heterosexual or straight","","No","No Comment",", modernFamily, madMen","modernClip","sadness|bored|happy|sex_arousal",9.61666666666667,-0.81778439616215,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0.694444444444444,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,2.48223350253807,1.45094497644683
"606e11fc501e21b2a1652dce","Disclaimer-sexual",595,"Yes","20","panicked","playful","upset","desire","amused","irritated","fantasizing","friendly","relieved","preoccupied","insisting","amused","indifferent","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","curious","pensive","interested","hostile","arrogant","interested","reflective","flirtatious","confident","serious","concerned","baffled","puzzled","suspicious",5,1,4,3,7,"","yes",40,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","bored|sadness|happy|sex_arousal",9.91666666666667,-0.757547392940371,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0.694444444444444,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.855360575634595
