"ProlificID","Progress","condition","duration.seconds","Consent","Catch","RT_RMTE3_Page.Submit","RMTE3","RT_RMTE6_Page.Submit","RMTE6","RT_RMTE9_Page.Submit","RMTE9","RT_RMTE15_Page.Submit","RMTE15","RT_RMTE17_Page.Submit","RMTE17","RT_RMTE18_Page.Submit","RMTE18","RT_RMTE19_Page.Submit","RMTE19","RT_RMTE21_Page.Submit","RMTE21","RT_RMTE22_Page.Submit","RMTE22","RT_RMTE25_Page.Submit","RMTE25","RT_RMTE27_Page.Submit","RMTE27","RT_RMTE28_Page.Submit","RMTE28","RT_RMTE29_Page.Submit","RMTE29","RT_RMTE30_Page.Submit","RMTE30","RT_RMTE31_Page.Submit","RMTE31","RT_RMTE34_Page.Submit","RMTE34","RT_RMTE35_Page.Submit","RMTE35","confidence_level","sex_arousal_1st","happy_1st","sadness_1st","bored_1st","sex_arosal_2nd","happy_2nd","sadness_2nd","bored_2nd","attentionCheck_blank","attentionCheck_yes","Age","Gender","sexual_orientation","sexual_orientation_3_TEXT","health_symptoms","Comments","item_order","firstSection_items","secondSection_items","Sex_clip_DO","Neutral_clip_DO","emotions_first_clip_DO","emotions_second_clip_DO","duration.minutes","duration_z","RMTE3_crct","RMTE6_crct","RMTE9_crct","RMTE15_crct","RMTE17_crct","RMTE18_crct","RMTE19_crct","RMTE21_crct","RMTE22_crct","RMTE25_crct","RMTE27_crct","RMTE28_crct","RMTE29_crct","RMTE30_crct","RMTE31_crct","RMTE34_crct","RMTE35_crct","RMET_mean_all","RMTE3_trial","RMTE6_trial","RMTE9_trial","RMTE15_trial","RMTE17_trial","RMTE18_trial","RMTE19_trial","RMTE21_trial","RMTE22_trial","RMTE25_trial","RMTE27_trial","RMTE28_trial","RMTE29_trial","RMTE30_trial","RMTE31_trial","RMTE34_trial","RMTE35_trial","Sex_clip_name","Neutral_clip_name","sex_arousal_sex","sex_arousal_neutral","happy_sex","happy_neutral","sadness_sex","sadness_neutral","bored_sex","bored_neutral","sex_arousal_diff","sex_arousal_diff_sex_Z","sex_arousal_diff_neutral_Z","sex_arousal_diff_Z"
"60880d750f3dead09c7acfac","100","Neutral_clip_1st",498,"Yes","20","4.549","convinced","9.285","impatient","6.311","preoccupied","4.72","contemplative","5.487","playful","4.044","decisive","5.014","tentative","5.978","fantasizing","4.014","preoccupied","5.375","incredulous","3.033","cautious","5.301","interested","4.215","reflective","3.461","flirtatious","4.854","confident","5.661","distrustful","4.759","nervous",6,1,8,1,1,6,7,1,1,"","yes",22,"Male","Heterosexual or straight","","No","",", RMTE17, RMTE28, RMTE25, RMTE34, RMTE15, RMTE35, RMTE18, RMTE27, RMTE22, RMTE21, RMTE30, RMTE3, RMTE9, RMTE29, RMTE6, RMTE19, RMTE31","RMTE17|RMTE28|RMTE25|RMTE34|RMTE15|RMTE35|RMTE18|RMTE27|RMTE22","FL_106|FL_100|FL_95|FL_111|FL_101|FL_112|FL_107|FL_99","vidInstructionSex|BedroomOral","vidInstructionNeut|WallE","|bored_1st|sex_arousal_1st|sadness_1st|happy_1st","|bored_2nd|happy_2nd|sex_arosal_2nd|sadness_2nd",8.3,-0.580200219702443,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0.764705882352941,12,15,13,5,1,7,16,10,9,3,8,2,14,11,17,4,6,"BedroomOral","WallE",6,1,7,8,1,1,1,1,5,0.145716101190743,-0.568257964429545,0.468200331964519
"608a819e422962d2b619603d","100","Neutral_clip_1st",555,"Yes","20","4.508","desire","7.035","fantasizing","8.731","preoccupied","4.186","contemplative","5.791","doubtful","4.644","decisive","5.849","tentative","4.824","fantasizing","6.573","preoccupied","6.074","despondent","6.791","cautious","5.185","interested","4.701","reflective","3.621","flirtatious","8.587","ashamed","4.905","distrustful","5.365","contemplative",3,1,8,1,5,6,6,1,4,"","yes",22,"Male","Heterosexual or straight","","No","",", RMTE35, RMTE19, RMTE29, RMTE21, RMTE3, RMTE34, RMTE18, RMTE15, RMTE17, RMTE27, RMTE28, RMTE31, RMTE9, RMTE6, RMTE22, RMTE25, RMTE30","RMTE35|RMTE19|RMTE29|RMTE21|RMTE3|RMTE34|RMTE18|RMTE15|RMTE17","FL_103|FL_102|FL_99|FL_111|FL_112|FL_105|FL_104|FL_100","vidInstructionSex|BedroomOral","vidInstructionNeut|WallE","|happy_1st|sex_arousal_1st|bored_1st|sadness_1st","|happy_2nd|sex_arosal_2nd|bored_2nd|sadness_2nd",9.25,-0.389970155304203,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0.823529411764706,5,14,13,8,9,7,2,4,15,16,10,11,3,17,12,6,1,"BedroomOral","WallE",6,1,6,8,1,1,4,5,5,0.145716101190743,-0.568257964429545,0.468200331964519
"6094cc2deb3209eb991a7a3f","100","Neutral_clip_1st",1031,"Yes","20","8.575","desire","15.014","fantasizing","6.749","preoccupied","4.342","amused","8.527","doubtful","6.443","decisive","17.698","arrogant","8.429","fantasizing","7.473","preoccupied","11.223","interested","10.486","cautious","11.356","interested","6.266","reflective","4.515","flirtatious","8.862","confident","16.621","distrustful","18.971","insisting",3,1,4,2,4,5,6,1,2,"","yes",44,"Male","Heterosexual or straight","","No","",", RMTE21, RMTE25, RMTE27, RMTE28, RMTE3, RMTE34, RMTE35, RMTE9, RMTE15, RMTE17, RMTE31, RMTE22, RMTE18, RMTE19, RMTE30, RMTE29, RMTE6","RMTE21|RMTE25|RMTE27|RMTE28|RMTE3|RMTE34|RMTE35|RMTE9|RMTE15","FL_109|FL_99|FL_105|FL_108|FL_107|FL_100|FL_101|FL_112","vidInstructionSex|BedroomOral","vidInstructionNeut|WallE","|bored_1st|sadness_1st|happy_1st|sex_arousal_1st","|bored_2nd|sadness_2nd|happy_2nd|sex_arosal_2nd",17.1833333333333,1.19861775089865,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0.823529411764706,5,17,8,9,10,13,14,1,12,2,3,4,16,15,11,6,7,"BedroomOral","WallE",5,1,6,4,1,2,2,4,4,-0.32543262599266,-0.568257964429545,0.0336028946386019
"6094f14e5f0014a68821c2c1","100","Sex_clip_1st",663,"Yes","20","8.197","desire","8.732","impatient","11.085","annoyed","7.879","contemplative","13.616","playful","8.341","decisive","9.894","sarcastic","9.826","fantasizing","7.089","preoccupied","10.955","interested","7.915","cautious","8.139","interested","8.29","irritated","8.828","flirtatious","7.124","joking","14.747","baffled","7.427","nervous",4,5,5,1,6,1,8,2,1,"","yes",41,"Male","Heterosexual or straight","","No","",", RMTE17, RMTE34, RMTE6, RMTE9, RMTE18, RMTE21, RMTE35, RMTE29, RMTE30, RMTE25, RMTE22, RMTE19, RMTE28, RMTE31, RMTE15, RMTE27, RMTE3","RMTE17|RMTE34|RMTE6|RMTE9|RMTE18|RMTE21|RMTE35|RMTE29|RMTE30","FL_104|FL_105|FL_107|FL_102|FL_99|FL_110|FL_103|FL_95","vidInstructionSex|SamTaylor","vidInstructionNeut|WallE","|bored_1st|sadness_1st|sex_arousal_1st|happy_1st","|happy_2nd|sex_arosal_2nd|sadness_2nd|bored_2nd",11.05,-0.0295342438127992,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0.588235294117647,17,3,4,15,1,5,12,6,11,10,16,13,8,9,14,2,7,"SamTaylor","WallE",5,1,5,8,1,2,6,1,4,-0.32543262599266,-0.568257964429545,0.0336028946386019
"60a01bddb46da7ba873647b4","100","Neutral_clip_1st",615,"Yes","20","5.288","desire","9.596","impatient","3.447","annoyed","4.361","contemplative","6.71","aghast","7.446","aghast","10.476","tentative","7.072","fantasizing","3.218","preoccupied","9.951","interested","6.417","cautious","7.982","interested","7.12","reflective","7.618","hostile","6.754","confident","6.28","terrified","5.522","nervous",5,1,7,1,1,6,5,3,5,"","yes",24,"Male","Heterosexual or straight","","No","",", RMTE25, RMTE34, RMTE31, RMTE30, RMTE28, RMTE21, RMTE35, RMTE27, RMTE15, RMTE6, RMTE17, RMTE19, RMTE3, RMTE29, RMTE18, RMTE9, RMTE22","RMTE25|RMTE34|RMTE31|RMTE30|RMTE28|RMTE21|RMTE35|RMTE27|RMTE15","FL_112|FL_109|FL_107|FL_95|FL_101|FL_108|FL_111|FL_105","vidInstructionSex|BedroomOral","vidInstructionNeut|WallE","|happy_1st|sadness_1st|sex_arousal_1st|bored_1st","|sadness_2nd|bored_2nd|happy_2nd|sex_arosal_2nd",10.25,-0.189727982253423,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0.647058823529412,13,10,16,9,11,15,12,6,17,1,8,5,14,4,3,2,7,"BedroomOral","WallE",6,1,5,7,3,1,5,1,5,0.145716101190743,-0.568257964429545,0.468200331964519
"60abec02335b7be9cb42c01c","100","Neutral_clip_1st",791,"Yes","20","16.619","convinced","9.322","fantasizing","16.382","preoccupied","11.132","contemplative","11.612","doubtful","12.713","bored","8.755","tentative","11.013","fantasizing","10.726","preoccupied","24.368","interested","10.818","cautious","11.437","interested","6.262","reflective","9.905","flirtatious","16.393","confident","17.551","baffled","9.831","nervous",7,2,7,3,2,7,3,3,2,"","yes",50,"Male","Heterosexual or straight","","No","",", RMTE30, RMTE28, RMTE17, RMTE34, RMTE15, RMTE22, RMTE31, RMTE9, RMTE19, RMTE27, RMTE25, RMTE35, RMTE21, RMTE29, RMTE3, RMTE6, RMTE18","RMTE30|RMTE28|RMTE17|RMTE34|RMTE15|RMTE22|RMTE31|RMTE9|RMTE19","FL_103|FL_104|FL_97|FL_106|FL_101|FL_95|FL_112|FL_108","vidInstructionSex|BedroomOral","vidInstructionNeut|MadMen","|happy_1st|sadness_1st|sex_arousal_1st|bored_1st","|bored_2nd|happy_2nd|sadness_2nd|sex_arosal_2nd",13.1833333333333,0.397649058695531,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0.823529411764706,15,16,8,5,3,17,9,13,6,11,10,2,14,1,7,4,12,"BedroomOral","MadMen",7,2,3,7,3,3,2,2,5,0.616864828374147,0.171621532881406,0.468200331964519
"60acb27d9223b045a5175907","100","Neutral_clip_1st",583,"Yes","20","11.823","convinced","10.58","alarmed","3.318","preoccupied","3.309","contemplative","5.211","doubtful","4.381","decisive","3.388","tentative","6.481","fantasizing","4.895","preoccupied","52.119","interested","4.799","cautious","3.273","interested","3.729","reflective","9.972","grateful","2.991","confident","5.908","distrustful","4.785","nervous",6,1,4,3,3,4,4,1,4,"","yes",27,"Male","Heterosexual or straight","","No","",", RMTE3, RMTE30, RMTE21, RMTE29, RMTE6, RMTE9, RMTE31, RMTE35, RMTE22, RMTE34, RMTE15, RMTE25, RMTE27, RMTE19, RMTE28, RMTE17, RMTE18","RMTE3|RMTE30|RMTE21|RMTE29|RMTE6|RMTE9|RMTE31|RMTE35|RMTE22","FL_98|FL_110|FL_104|FL_103|FL_107|FL_102|FL_109|FL_108","vidInstructionSex|BedroomOral","vidInstructionNeut|MadMen","|sex_arousal_1st|sadness_1st|happy_1st|bored_1st","|bored_2nd|sadness_2nd|happy_2nd|sex_arosal_2nd",9.71666666666667,-0.296523807880505,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.823529411764706,1,5,6,11,16,17,14,3,9,12,13,15,4,2,7,10,8,"BedroomOral","MadMen",4,1,4,4,1,3,4,3,3,-0.796581353176064,-0.568257964429545,-0.400994542687315
"60b3a96992ed9ff79208cd7a","100","Sex_clip_1st",553,"Yes","20","7.716","desire","7.922","fantasizing","4.68","preoccupied","4.196","contemplative","15.416","doubtful","7.172","decisive","7.194","grateful","7.023","fantasizing","4.874","preoccupied","4.974","interested","4.31","cautious","5.55","interested","4.268","reflective","4.948","flirtatious","3.742","confident","11.734","distrustful","6.111","nervous",7,8,1,1,8,1,1,1,1,"","yes",20,"Male","Heterosexual or straight","","No","",", RMTE17, RMTE28, RMTE22, RMTE30, RMTE27, RMTE18, RMTE21, RMTE6, RMTE19, RMTE25, RMTE35, RMTE9, RMTE31, RMTE34, RMTE3, RMTE15, RMTE29","RMTE17|RMTE28|RMTE22|RMTE30|RMTE27|RMTE18|RMTE21|RMTE6|RMTE19","FL_104|FL_97|FL_111|FL_99|FL_98|FL_95|FL_110|FL_101","vidInstructionSex|SamTaylor","vidInstructionNeut|MadMen","|sadness_1st|bored_1st|happy_1st|sex_arousal_1st","|happy_2nd|sex_arosal_2nd|sadness_2nd|bored_2nd",9.21666666666667,-0.396644894405895,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.941176470588235,15,8,12,16,1,6,9,7,3,10,5,2,17,4,13,14,11,"SamTaylor","MadMen",8,1,1,1,1,1,8,1,7,1.08801355555755,-0.568257964429545,1.33739520661635
"60b3d51e5faeb57cea9ecda6","100","Neutral_clip_1st",594,"Yes","20","8.944","convinced","7.242","impatient","8.226","preoccupied","11.745","contemplative","2.616","aghast","3.612","decisive","4.08","tentative","25.823","fantasizing","2.695","preoccupied","11.217","interested","6.384","cautious","14.898","interested","3.517","reflective","8.996","grateful","6.586","confident","12.943","distrustful","6.887","contemplative",5,1,5,1,5,1,1,1,9,"","yes",34,"Male","Heterosexual or straight","","No","",", RMTE28, RMTE34, RMTE9, RMTE15, RMTE21, RMTE6, RMTE35, RMTE3, RMTE27, RMTE30, RMTE19, RMTE31, RMTE18, RMTE22, RMTE25, RMTE17, RMTE29","RMTE28|RMTE34|RMTE9|RMTE15|RMTE21|RMTE6|RMTE35|RMTE3|RMTE27","FL_100|FL_107|FL_99|FL_108|FL_105|FL_104|FL_109|FL_101","vidInstructionSex|BedroomOral","vidInstructionNeut|ModernFamily","|sadness_1st|bored_1st|sex_arousal_1st|happy_1st","|sadness_2nd|sex_arosal_2nd|happy_2nd|bored_2nd",9.9,-0.259812742821196,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0.705882352941177,8,6,3,4,16,13,11,5,14,15,9,1,17,10,12,2,7,"BedroomOral","ModernFamily",1,1,1,5,1,1,9,5,0,-2.21002753472628,-0.568257964429545,-1.70478685466507
"60b66b3233fc1b842f516cee","100","Sex_clip_1st",599,"Yes","20","5.069","desire","5.316","fantasizing","6.813","preoccupied","7.186","contemplative","8.786","doubtful","6.759","decisive","4.896","tentative","16.361","fantasizing","8.403","preoccupied","4.319","interested","3.895","cautious","4.986","interested","10.171","irritated","4.285","flirtatious","5.277","confident","5.65","distrustful","8.573","insisting",4,7,5,5,2,3,7,3,2,"","yes",23,"Male","Heterosexual or straight","","No","",", RMTE34, RMTE31, RMTE35, RMTE9, RMTE29, RMTE17, RMTE18, RMTE3, RMTE15, RMTE21, RMTE22, RMTE27, RMTE19, RMTE30, RMTE6, RMTE28, RMTE25","RMTE34|RMTE31|RMTE35|RMTE9|RMTE29|RMTE17|RMTE18|RMTE3|RMTE15","FL_106|FL_105|FL_103|FL_107|FL_100|FL_112|FL_102|FL_104","vidInstructionSex|FloorSex","vidInstructionNeut|ModernFamily","|sadness_1st|sex_arousal_1st|bored_1st|happy_1st","|bored_2nd|happy_2nd|sadness_2nd|sex_arosal_2nd",9.98333333333333,-0.243125895066964,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.882352941176471,8,15,4,9,6,7,13,10,11,17,12,16,5,14,2,1,3,"FloorSex","ModernFamily",7,3,5,7,5,3,2,2,4,0.616864828374147,0.911501030192357,0.0336028946386019
"60b781b3e731a3ac2c60949e","100","Neutral_clip_1st",632,"Yes","20","16.912","desire","18.039","impatient","7.168","preoccupied","11.679","contemplative","10.786","doubtful","14.356","decisive","9.82","grateful","4.307","fantasizing","4.551","preoccupied","5.888","incredulous","15.197","cautious","4.945","interested","11.095","reflective","5.56","flirtatious","7.636","joking","20.524","distrustful","4.954","nervous",5,1,8,2,2,3,3,1,6,"","yes",35,"Male","Heterosexual or straight","","No","",", RMTE27, RMTE21, RMTE28, RMTE18, RMTE31, RMTE19, RMTE3, RMTE22, RMTE30, RMTE29, RMTE25, RMTE9, RMTE15, RMTE6, RMTE17, RMTE34, RMTE35","RMTE27|RMTE21|RMTE28|RMTE18|RMTE31|RMTE19|RMTE3|RMTE22|RMTE30","FL_101|FL_104|FL_111|FL_110|FL_112|FL_109|FL_98|FL_97","vidInstructionSex|SamTaylor","vidInstructionNeut|WallE","|sex_arousal_1st|sadness_1st|happy_1st|bored_1st","|bored_2nd|happy_2nd|sex_arosal_2nd|sadness_2nd",10.5333333333333,-0.132992699889035,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0.764705882352941,7,14,12,13,15,4,6,2,8,11,1,3,10,9,5,16,17,"SamTaylor","WallE",3,1,3,8,1,2,6,2,2,-1.26773008035947,-0.568257964429545,-0.835591980013232
"60b8ba78d542997c6da77923","100","Sex_clip_1st",677,"Yes","20","3.774","desire","6.745","fantasizing","46.381","preoccupied","13.618","contemplative","5.649","doubtful","7.148","decisive","36.152","tentative","6.569","fantasizing","6.823","preoccupied","9.441","interested","49.619","arrogant","7.436","contented","4.167","reflective","3.005","flirtatious","8.664","confident","9.401","aghast","4.814","nervous",6,8,7,1,1,1,5,5,8,"","yes",32,"Male","Heterosexual or straight","","No","Interesting survey",", RMTE15, RMTE34, RMTE25, RMTE22, RMTE28, RMTE17, RMTE29, RMTE18, RMTE31, RMTE19, RMTE21, RMTE9, RMTE27, RMTE3, RMTE35, RMTE6, RMTE30","RMTE15|RMTE34|RMTE25|RMTE22|RMTE28|RMTE17|RMTE29|RMTE18|RMTE31","FL_107|FL_106|FL_111|FL_103|FL_95|FL_97|FL_112|FL_100","vidInstructionSex|SamTaylor","vidInstructionNeut|MadMen","|sadness_1st|sex_arousal_1st|happy_1st|bored_1st","|sadness_2nd|happy_2nd|bored_2nd|sex_arosal_2nd",11.2833333333333,0.0171889298990493,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0.823529411764706,14,16,12,1,6,8,10,11,4,3,13,5,7,17,9,2,15,"SamTaylor","MadMen",8,1,7,5,1,5,1,8,7,1.08801355555755,-0.568257964429545,1.33739520661635
"60b9f19d122c7adf0c37899c","100","Sex_clip_1st",880,"Yes","20","4.922","desire","5.49","alarmed","5.136","horrified","5.173","contemplative","5.765","aghast","6.447","decisive","7.389","grateful","5.133","fantasizing","5.655","preoccupied","6.04","incredulous","4.598","cautious","5.786","interested","4.244","reflective","5.451","flirtatious","5.957","ashamed","4.809","distrustful","3.75","nervous",4,7,6,1,1,1,5,4,3,"","yes",40,"Male","Heterosexual or straight","","No","",", RMTE19, RMTE29, RMTE28, RMTE27, RMTE6, RMTE34, RMTE15, RMTE30, RMTE9, RMTE3, RMTE18, RMTE31, RMTE17, RMTE25, RMTE35, RMTE21, RMTE22","RMTE19|RMTE29|RMTE28|RMTE27|RMTE6|RMTE34|RMTE15|RMTE30|RMTE9","FL_95|FL_108|FL_99|FL_109|FL_104|FL_97|FL_106|FL_105","vidInstructionSex|BedroomOral","vidInstructionNeut|WallE","|sadness_1st|happy_1st|sex_arousal_1st|bored_1st","|sadness_2nd|sex_arosal_2nd|happy_2nd|bored_2nd",14.6666666666667,0.694674948720854,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0.647058823529412,10,5,9,7,13,11,1,16,17,14,4,3,2,8,12,6,15,"BedroomOral","WallE",7,1,6,5,1,4,1,3,6,0.616864828374147,-0.568257964429545,0.902797769290436
"60d3136e74b1871646e72544","100","Neutral_clip_1st",595,"Yes","20","5.06","desire","7.013","impatient","5.749","preoccupied","7.713","contemplative","8.362","affectionate","3.815","bored","100.075","sarcastic","4.768","fantasizing","5.209","preoccupied","4.808","interested","7.124","reassuring","2.949","interested","3.521","irritated","12.77","flirtatious","6.255","dispirited","10.587","distrustful","7.585","insisting",4,1,4,6,5,6,5,3,3,"","Yes",44,"Male","Heterosexual or straight","","No","None",", RMTE30, RMTE9, RMTE25, RMTE22, RMTE6, RMTE15, RMTE17, RMTE35, RMTE27, RMTE19, RMTE3, RMTE34, RMTE21, RMTE28, RMTE29, RMTE31, RMTE18","RMTE30|RMTE9|RMTE25|RMTE22|RMTE6|RMTE15|RMTE17|RMTE35|RMTE27","FL_107|FL_95|FL_98|FL_106|FL_102|FL_101|FL_99|FL_108","vidInstructionSex|BedroomOral","vidInstructionNeut|WallE","|sadness_1st|happy_1st|bored_1st|sex_arousal_1st","|happy_2nd|sadness_2nd|bored_2nd|sex_arosal_2nd",9.91666666666667,-0.25647537327035,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0.529411764705882,11,5,2,6,7,17,10,13,4,3,9,14,15,1,16,12,8,"BedroomOral","WallE",6,1,5,4,3,6,3,5,5,0.145716101190743,-0.568257964429545,0.468200331964519
"60d557b55c55abe0ab9dc3f7","100","Neutral_clip_1st",548,"Yes","20","7.739","desire","6.754","fantasizing","9.904","preoccupied","5.416","contemplative","6.76","doubtful","7.498","bored","6.08","tentative","13.216","fantasizing","8.202","preoccupied","9.812","interested","4.332","cautious","6.403","interested","3.92","reflective","5.513","flirtatious","8.081","confident","5.347","distrustful","8.029","nervous",4,1,2,6,3,9,6,1,1,"","yes",46,"Male","Heterosexual or straight","","No","",", RMTE25, RMTE9, RMTE3, RMTE31, RMTE17, RMTE18, RMTE22, RMTE21, RMTE35, RMTE34, RMTE29, RMTE15, RMTE6, RMTE30, RMTE27, RMTE28, RMTE19","RMTE25|RMTE9|RMTE3|RMTE31|RMTE17|RMTE18|RMTE22|RMTE21|RMTE35","FL_98|FL_101|FL_110|FL_112|FL_100|FL_103|FL_102|FL_107","vidInstructionSex|BedroomOral","vidInstructionNeut|MadMen","|sadness_1st|bored_1st|happy_1st|sex_arousal_1st","|happy_2nd|bored_2nd|sadness_2nd|sex_arosal_2nd",9.13333333333333,-0.413331742160127,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.941176470588235,3,13,2,12,5,6,17,8,7,1,15,16,11,14,4,10,9,"BedroomOral","MadMen",9,1,6,2,1,6,1,3,8,1.55916228274095,-0.568257964429545,1.77199264394227
"60de1499bd710c6413edcfa0","100","Neutral_clip_1st",755,"Yes","20","16.601","desire","8.075","impatient","10.047","preoccupied","5.941","contemplative","12.904","doubtful","8.742","decisive","22.493","tentative","16.834","fantasizing","14.455","preoccupied","75.675","incredulous","14.705","cautious","23.445","interested","10.996","impatient","6.904","flirtatious","7.396","confident","6.391","distrustful","9.828","nervous",4,2,2,2,4,6,2,3,3,"","yes",20,"Male","Heterosexual or straight","","No","",", RMTE27, RMTE3, RMTE22, RMTE29, RMTE9, RMTE31, RMTE30, RMTE21, RMTE18, RMTE35, RMTE15, RMTE19, RMTE17, RMTE28, RMTE6, RMTE25, RMTE34","RMTE27|RMTE3|RMTE22|RMTE29|RMTE9|RMTE31|RMTE30|RMTE21|RMTE18","FL_97|FL_110|FL_107|FL_109|FL_102|FL_112|FL_104|FL_98","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|happy_1st|sadness_1st|sex_arousal_1st|bored_1st","|bored_2nd|happy_2nd|sex_arosal_2nd|sadness_2nd",12.5833333333333,0.277503754865063,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0.823529411764706,2,15,5,11,13,9,12,8,3,16,1,14,4,7,6,17,10,"FloorSex","MadMen",6,2,2,2,3,2,3,4,4,0.145716101190743,0.171621532881406,0.0336028946386019
"60e7500d96306badfcd21726","100","Sex_clip_1st",530,"Yes","20","7.205","desire","7.257","aghast","6.657","preoccupied","6.988","contemplative","3.934","doubtful","4.885","decisive","6.966","tentative","4.288","fantasizing","6.404","preoccupied","6.844","interested","7.485","cautious","5.741","interested","5.127","reflective","4.744","flirtatious","4.22","confident","5.601","distrustful","6.399","nervous",6,6,6,5,4,1,6,3,3,"","yes",22,"Male","Heterosexual or straight","","No","",", RMTE15, RMTE18, RMTE25, RMTE19, RMTE21, RMTE6, RMTE29, RMTE3, RMTE17, RMTE35, RMTE30, RMTE27, RMTE28, RMTE9, RMTE22, RMTE31, RMTE34","RMTE15|RMTE18|RMTE25|RMTE19|RMTE21|RMTE6|RMTE29|RMTE3|RMTE17","FL_97|FL_100|FL_103|FL_102|FL_111|FL_105|FL_99|FL_98","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|bored_1st|sadness_1st|sex_arousal_1st|happy_1st","|bored_2nd|sadness_2nd|sex_arosal_2nd|happy_2nd",8.83333333333333,-0.473404394075361,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941176470588235,8,6,14,1,9,2,4,5,15,3,12,13,7,11,16,17,10,"FloorSex","MadMen",6,1,6,6,5,3,4,3,5,0.145716101190743,-0.568257964429545,0.468200331964519
"60f9c455fbb032d20d4f88ee","100","Sex_clip_1st",541,"Yes","20","5.903","flustered","3.543","fantasizing","5.412","preoccupied","3.996","contemplative","8.625","affectionate","3.824","decisive","4.692","tentative","3.173","fantasizing","4.108","preoccupied","5.072","interested","6.766","arrogant","3.601","affectionate","4.774","reflective","5.902","flirtatious","4.294","confident","6.501","aghast","6.132","contemplative",6,7,6,1,1,1,4,1,7,"","Yes",29,"Male","Heterosexual or straight","","No","",", RMTE17, RMTE34, RMTE35, RMTE28, RMTE27, RMTE9, RMTE6, RMTE15, RMTE25, RMTE30, RMTE21, RMTE3, RMTE31, RMTE18, RMTE22, RMTE19, RMTE29","RMTE17|RMTE34|RMTE35|RMTE28|RMTE27|RMTE9|RMTE6|RMTE15|RMTE25","FL_100|FL_106|FL_95|FL_99|FL_108|FL_105|FL_107|FL_101","vidInstructionSex|SamTaylor","vidInstructionNeut|MadMen","|happy_1st|bored_1st|sadness_1st|sex_arousal_1st","|happy_2nd|bored_2nd|sex_arosal_2nd|sadness_2nd",9.01666666666667,-0.436693329016051,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0.647058823529412,12,7,6,8,1,14,16,11,15,9,5,4,17,10,13,2,3,"SamTaylor","MadMen",7,1,6,4,1,1,1,7,6,0.616864828374147,-0.568257964429545,0.902797769290436
"60fbf4a93bcce0548755ae7d","100","Sex_clip_1st",509,"Yes","20","3.787","desire","4.298","fantasizing","5.042","preoccupied","4.153","amused","3.762","doubtful","3.573","decisive","5.059","sarcastic","5.014","fantasizing","3.369","preoccupied","3.694","despondent","5.852","cautious","7.05","interested","4.925","irritated","3.555","flirtatious","4.156","confident","4.304","distrustful","3.721","nervous",7,6,6,1,5,1,4,2,9,"","yes",29,"Male","Heterosexual or straight","","No","",", RMTE19, RMTE9, RMTE29, RMTE18, RMTE31, RMTE3, RMTE21, RMTE17, RMTE6, RMTE28, RMTE22, RMTE15, RMTE30, RMTE35, RMTE27, RMTE34, RMTE25","RMTE19|RMTE9|RMTE29|RMTE18|RMTE31|RMTE3|RMTE21|RMTE17|RMTE6","FL_102|FL_105|FL_110|FL_100|FL_97|FL_103|FL_98|FL_104","vidInstructionSex|FloorSex","vidInstructionNeut|ModernFamily","|bored_1st|sadness_1st|happy_1st|sex_arousal_1st","|happy_2nd|bored_2nd|sex_arosal_2nd|sadness_2nd",8.48333333333333,-0.543489154643134,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0.764705882352941,6,9,2,12,8,4,1,7,11,17,15,10,3,13,5,16,14,"FloorSex","ModernFamily",6,1,6,4,1,2,5,9,5,0.145716101190743,-0.568257964429545,0.468200331964519
